station_id,date,min_temp,max_temp,weather
42045,13-Aug,20.0,31.0,Mainly clear sky becoming partly cloudy towards afternoon or evening
42045,14-Aug,21.0,30.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm
42045,15-Aug,20.0,30.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm
42045,16-Aug,20.0,31.0,Partly cloudy sky
42045,17-Aug,20.0,31.0,Mainly Clear sky
42045,18-Aug,20.0,31.0,Mainly Clear sky
42043,12-Aug,21.0,27.0,Mainly clear sky becoming partly cloudy towards afternoon or evening
42043,13-Aug,20.0,28.0,Mainly clear sky becoming partly cloudy towards afternoon or evening
42043,14-Aug,21.0,27.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm
42043,15-Aug,20.0,27.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm
42043,16-Aug,19.0,28.0,Mainly Clear sky
42043,17-Aug,19.0,29.0,Mainly Clear sky
42043,18-Aug,19.0,29.0,Mainly Clear sky
42048,12-Aug,21.0,30.0,Mainly clear sky becoming partly cloudy towards afternoon or evening
42048,13-Aug,20.0,31.0,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm
42048,14-Aug,20.0,30.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm
42048,15-Aug,19.0,29.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm
42048,16-Aug,18.0,30.0,Mainly Clear sky
42048,17-Aug,18.0,31.0,Mainly Clear sky
42048,18-Aug,18.0,31.0,Mainly Clear sky
42026,12-Aug,13.0,22.0,Mainly clear sky becoming partly cloudy towards afternoon or evening
42026,13-Aug,12.0,22.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm
42026,14-Aug,12.0,21.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm
42026,15-Aug,13.0,20.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm
42026,16-Aug,12.0,22.0,Mainly Clear sky
42026,17-Aug,12.0,22.0,Mainly Clear sky
42026,18-Aug,12.0,22.0,Mainly Clear sky
42056,12-Aug,27.0,34.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm
42056,13-Aug,25.0,34.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm
42056,14-Aug,26.0,33.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm
42056,15-Aug,26.0,33.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm
42056,16-Aug,25.0,34.0,Partly cloudy sky
42056,17-Aug,25.0,35.0,Partly cloudy sky
42056,18-Aug,26.0,34.0,Partly cloudy sky
42054,12-Aug,22.0,31.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm
42054,13-Aug,22.0,31.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm
42054,14-Aug,21.0,30.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm
42054,15-Aug,21.0,30.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm
42054,16-Aug,21.0,31.0,Partly cloudy sky
42054,17-Aug,22.0,31.0,Mainly Clear sky
42054,18-Aug,22.0,31.0,Mainly Clear sky
42046,12-Aug,18.0,31.0,Mainly clear sky becoming partly cloudy towards afternoon or evening
42046,13-Aug,17.0,31.0,Mainly clear sky becoming partly cloudy towards afternoon or evening
42046,14-Aug,16.0,30.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm
42046,15-Aug,16.0,29.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm
42046,16-Aug,17.0,30.0,Mainly Clear sky
42046,17-Aug,17.0,31.0,Mainly Clear sky
42046,18-Aug,17.0,31.0,Mainly Clear sky
42031,12-Aug,17.0,32.0,Mainly clear sky becoming partly cloudy towards afternoon or evening
42031,13-Aug,18.0,32.0,Mainly clear sky becoming partly cloudy towards afternoon or evening
42031,14-Aug,18.0,31.0,Partly cloudy sky in the morning hours becoming generally cloudy sky towards evening or night with possibility of rain or thundershowers accompanied with squall
42031,15-Aug,17.0,31.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm
42031,16-Aug,17.0,32.0,Mainly clear sky becoming partly cloudy towards afternoon or evening
42031,17-Aug,18.0,32.0,Mainly Clear sky
42031,18-Aug,18.0,32.0,Mainly Clear sky
88803,12-Aug,28.0,37.0,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm
88803,13-Aug,26.0,36.0,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm
88803,14-Aug,26.0,34.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm
88803,15-Aug,26.0,34.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm
88803,16-Aug,2.0,35.0,Partly cloudy sky towards afternoon or evening
88803,17-Aug,25.0,35.0,Mainly Clear sky
88803,18-Aug,25.0,35.0,Mainly Clear sky
99996,12-Aug,24.0,38.0,Mainly clear sky becoming partly cloudy towards afternoon or evening
99996,13-Aug,23.0,37.0,Mainly clear sky becoming partly cloudy towards afternoon or evening
99996,14-Aug,23.0,35.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm
99996,15-Aug,22.0,35.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm
99996,16-Aug,22.0,36.0,Mainly Clear sky
99996,17-Aug,22.0,36.0,Mainly Clear sky
99996,18-Aug,23.0,37.0,Mainly Clear sky
100316,12-Aug,26.6,34.5,Partly cloudy Sky with possibility of light rain or Thunderstorm
100316,13-Aug,28.4,36.7,Partly cloudy Sky with possibility of light rain or Thunderstorm
100316,14-Aug,27.1,33.5,Partly cloudy Sky with possibility of light rain or Thunderstorm
100316,15-Aug,24.5,30.1,Partly cloudy Sky with possibility of light rain or Thunderstorm
100316,16-Aug,26.1,31.9,Partly cloudy Sky with possibility of light rain or Thunderstorm
100316,17-Aug,26.8,34.2,Sunny Day
100316,18-Aug,28.4,34.7,Partly cloudy Sky with possibility of light rain or Thunderstorm
42028,12-Aug,16.0,28.0,Mainly clear sky becoming partly cloudy towards afternoon or evening
42028,13-Aug,14.0,27.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm
42028,14-Aug,14.0,26.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm
42028,15-Aug,13.0,26.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm
42028,16-Aug,13.0,27.0,Mainly Clear sky
42028,17-Aug,13.0,27.0,Mainly Clear sky
42028,18-Aug,13.0,27.0,Mainly Clear sky
100317,12-Aug,20.6,32.8,Sunny Day
100317,13-Aug,19.7,32.3,Partly cloudy Sky with possibility of light rain or Thunderstorm
100317,14-Aug,19.3,33.3,Partly cloudy Sky with possibility of light rain or Thunderstorm
100317,15-Aug,18.6,32.7,Sunny Day
100317,16-Aug,18.0,33.5,Sunny Day
100317,17-Aug,18.6,33.5,Sunny Day
100317,18-Aug,18.9,34.9,Sunny Day
42044,12-Aug,18.0,32.0,Mainly clear sky becoming partly cloudy towards afternoon or evening
42044,13-Aug,17.0,32.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm
42044,14-Aug,17.0,30.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm
42044,15-Aug,16.0,29.0,Partly cloudy sky
42044,16-Aug,16.0,30.0,Mainly Clear sky
42044,17-Aug,16.0,31.0,Mainly Clear sky
42044,18-Aug,16.0,31.0,Mainly Clear sky
42027,12-Aug,21.0,32.0,Mainly clear sky becoming partly cloudy towards afternoon or evening
42027,13-Aug,20.0,32.0,Mainly clear sky becoming partly cloudy towards afternoon or evening
42027,14-Aug,20.0,30.0,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm
42027,15-Aug,19.0,30.0,Partly cloudy sky in the morning hours becoming generally cloudy sky towards evening or night with possibility of rain or thundershowers accompanied with squall
42027,16-Aug,18.0,31.0,Mainly clear sky becoming partly cloudy towards afternoon or evening
42027,17-Aug,18.0,32.0,Partly cloudy sky
42027,18-Aug,18.0,32.0,Partly cloudy sky
30026,12-Aug,26.0,32.0,Generally cloudy sky with one or two spells of rain or thundershowers
30026,13-Aug,26.0,31.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
30026,14-Aug,25.0,30.0,Generally cloudy sky with Light rain
30026,15-Aug,25.0,30.0,Generally cloudy sky with Light rain
30026,16-Aug,25.0,30.0,Generally cloudy sky with Light rain
30026,17-Aug,26.0,31.0,Rain or Thundershowers
30026,18-Aug,25.0,33.0,Rain or Thundershowers
13001,12-Aug,26.0,33.0,Generally cloudy sky with Light rain
13001,13-Aug,26.0,33.0,Generally cloudy sky with Light rain
13001,14-Aug,26.0,32.0,Generally cloudy sky with Light rain
13001,15-Aug,25.0,31.0,Generally cloudy sky with moderate rain
13001,16-Aug,25.0,31.0,Generally cloudy sky with Light rain
13001,17-Aug,25.0,32.0,Rain or Thundershowers
13001,18-Aug,26.0,32.0,Rain or Thundershowers
42795,12-Aug,25.0,34.0,Generally cloudy sky with moderate rain
42795,13-Aug,25.0,32.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
42795,14-Aug,25.0,32.0,Partly cloudy sky with possibility of development of thunder lightning
42795,15-Aug,25.0,31.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
42795,16-Aug,25.0,30.0,Generally cloudy sky with one or two spells of rain or thundershowers
42795,17-Aug,26.0,32.0,Rain or Thundershowers
42795,18-Aug,26.0,32.0,Rain or Thundershowers
100001,12-Aug,23.1,31.8,Partly cloudy Sky with possibility of light rain or Thunderstorm
100001,13-Aug,24.4,30.9,Partly cloudy Sky with possibility of light rain or Thunderstorm
100001,14-Aug,23.2,28.5,Partly cloudy Sky with possibility of light rain or Thunderstorm
100001,15-Aug,22.9,28.9,Partly cloudy Sky with possibility of Moderate rain or Thunderstorm
100001,16-Aug,23.9,28.4,Partly cloudy Sky with possibility of Moderate rain or Thunderstorm
100001,17-Aug,22.8,30.1,Partly cloudy Sky with possibility of Moderate rain or Thunderstorm
100001,18-Aug,23.6,30.0,Partly cloudy Sky with possibility of light rain or Thunderstorm
42587,12-Aug,26.0,33.0,Partly cloudy sky with possibility of development of thunder lightning
42587,13-Aug,26.0,33.0,Partly cloudy sky with possibility of development of thunder lightning
42587,14-Aug,25.0,31.0,Partly cloudy sky with possibility of development of thunder lightning
42587,15-Aug,26.0,31.0,Generally cloudy sky with Light rain
42587,16-Aug,26.0,30.0,Generally cloudy sky with Light rain
42587,17-Aug,26.0,33.0,Rain or Thundershowers
42587,18-Aug,25.0,33.0,Rain or Thundershowers
13002,12-Aug,26.0,32.0,Generally cloudy sky with one or two spells of rain or thundershowers
13002,13-Aug,26.0,31.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
13002,14-Aug,25.0,30.0,Generally cloudy sky with Light rain
13002,15-Aug,25.0,30.0,Generally cloudy sky with Light rain
13002,16-Aug,25.0,30.0,Generally cloudy sky with Light rain
13002,17-Aug,26.0,30.0,Rain or Thundershowers
13002,18-Aug,26.0,30.0,Rain or Thundershowers
100002,12-Aug,27.9,35.1,Partly cloudy Sky with possibility of light rain or Thunderstorm
100002,13-Aug,29.0,35.1,Partly cloudy Sky with possibility of light rain or Thunderstorm
100002,14-Aug,26.9,34.2,Partly cloudy Sky with possibility of light rain or Thunderstorm
100002,15-Aug,27.8,33.2,Partly cloudy Sky with possibility of Moderate rain or Thunderstorm
100002,16-Aug,27.9,33.2,Partly cloudy Sky with possibility of Moderate rain or Thunderstorm
100002,17-Aug,26.9,34.0,Partly cloudy Sky with possibility of light rain or Thunderstorm
100002,18-Aug,27.8,34.2,Partly cloudy Sky with possibility of light rain or Thunderstorm
42599,12-Aug,26.0,32.0,Partly cloudy sky with possibility of development of thunder lightning
42599,13-Aug,26.0,31.0,Generally cloudy sky with moderate rain
42599,14-Aug,25.0,30.0,Generally cloudy sky with Light rain
42599,15-Aug,25.0,30.0,Generally cloudy sky with moderate rain
42599,16-Aug,25.0,30.0,Generally cloudy sky with one or two spells of rain or thundershowers
42599,17-Aug,25.0,32.0,Rain or Thundershowers
42599,18-Aug,26.0,32.0,Rain or Thundershowers
100003,12-Aug,26.6,36.0,Partly cloudy Sky with possibility of light rain or Thunderstorm
100003,13-Aug,27.6,35.8,Partly cloudy Sky with possibility of light rain or Thunderstorm
100003,14-Aug,26.4,35.5,Partly cloudy Sky with possibility of light rain or Thunderstorm
100003,15-Aug,26.5,33.1,Partly cloudy Sky with possibility of light rain or Thunderstorm
100003,16-Aug,25.4,33.6,Partly cloudy Sky with possibility of light rain or Thunderstorm
100003,17-Aug,25.0,33.0,Partly cloudy Sky with possibility of light rain or Thunderstorm
100003,18-Aug,26.1,33.6,Partly cloudy Sky with possibility of light rain or Thunderstorm
13003,12-Aug,26.0,32.0,Generally cloudy sky with Light rain
13003,13-Aug,25.0,30.0,Partly cloudy sky with possibility of development of thunder lightning
13003,14-Aug,24.0,31.0,Generally cloudy sky with one or two spells of rain or thundershowers
13003,15-Aug,25.0,30.0,Generally cloudy sky with one or two spells of rain or thundershowers
13003,16-Aug,25.0,30.0,Generally cloudy sky with one or two spells of rain or thundershowers
13003,17-Aug,24.0,30.0,Rain or Thundershowers
13003,18-Aug,25.0,30.0,Rain or Thundershowers
100004,12-Aug,25.0,33.4,Partly cloudy Sky with possibility of light rain or Thunderstorm
100004,13-Aug,25.8,32.2,Partly cloudy Sky with possibility of light rain or Thunderstorm
100004,14-Aug,24.9,30.9,Partly cloudy Sky with possibility of light rain or Thunderstorm
100004,15-Aug,24.4,31.4,Partly cloudy Sky with possibility of Moderate rain or Thunderstorm
100004,16-Aug,25.1,29.5,Partly cloudy Sky with possibility of Moderate rain or Thunderstorm
100004,17-Aug,24.1,32.4,Partly cloudy Sky with possibility of light rain or Thunderstorm
100004,18-Aug,25.2,32.1,Partly cloudy Sky with possibility of Moderate rain or Thunderstorm
100005,12-Aug,24.1,31.2,Partly cloudy Sky with possibility of light rain or Thunderstorm
100005,13-Aug,24.6,31.4,Partly cloudy Sky with possibility of light rain or Thunderstorm
100005,14-Aug,23.9,28.9,Partly cloudy Sky with possibility of light rain or Thunderstorm
100005,15-Aug,23.9,29.9,Partly cloudy Sky with possibility of Moderate rain or Thunderstorm
100005,16-Aug,23.8,29.2,Partly cloudy Sky with possibility of Moderate rain or Thunderstorm
100005,17-Aug,23.1,30.6,Partly cloudy Sky with possibility of Moderate rain or Thunderstorm
100005,18-Aug,24.1,30.5,Partly cloudy Sky with possibility of Moderate rain or Thunderstorm
42798,12-Aug,24.0,34.0,Generally cloudy sky with Light rain
42798,13-Aug,26.0,33.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
42798,14-Aug,26.0,33.0,Partly cloudy sky with possibility of moderate rain or Thunderstorm
42798,15-Aug,26.0,31.0,Generally cloudy sky with Light rain
42798,16-Aug,26.0,32.0,Generally cloudy sky with Light rain
42798,17-Aug,26.0,33.0,Rain or Thundershowers
42798,18-Aug,26.0,34.0,Rain or Thundershowers
100006,12-Aug,25.5,34.2,Partly cloudy Sky with possibility of light rain or Thunderstorm
100006,13-Aug,27.2,33.6,Partly cloudy Sky with possibility of light rain or Thunderstorm
100006,14-Aug,25.5,30.9,Partly cloudy Sky with possibility of light rain or Thunderstorm
100006,15-Aug,25.0,31.5,Partly cloudy Sky with possibility of light rain or Thunderstorm
100006,16-Aug,25.1,30.4,Partly cloudy Sky with possibility of Moderate rain or Thunderstorm
100006,17-Aug,24.2,32.5,Partly cloudy Sky with possibility of light rain or Thunderstorm
100006,18-Aug,25.6,32.1,Partly cloudy Sky with possibility of light rain or Thunderstorm
100007,12-Aug,24.0,31.2,Partly cloudy Sky with possibility of light rain or Thunderstorm
100007,13-Aug,25.1,31.0,Partly cloudy Sky with possibility of light rain or Thunderstorm
100007,14-Aug,24.0,28.8,Partly cloudy Sky with possibility of light rain or Thunderstorm
100007,15-Aug,23.6,29.6,Partly cloudy Sky with possibility of Moderate rain or Thunderstorm
100007,16-Aug,23.9,29.1,Partly cloudy Sky with possibility of light rain or Thunderstorm
100007,17-Aug,23.4,30.2,Partly cloudy Sky with possibility of Moderate rain or Thunderstorm
100007,18-Aug,24.0,30.8,Partly cloudy Sky with possibility of light rain or Thunderstorm
100008,12-Aug,28.8,35.1,Partly cloudy Sky with possibility of light rain or Thunderstorm
100008,13-Aug,28.0,35.0,Partly cloudy Sky with possibility of light rain or Thunderstorm
100008,14-Aug,27.8,35.2,Partly cloudy Sky with possibility of light rain or Thunderstorm
100008,15-Aug,29.1,33.9,Partly cloudy Sky with possibility of light rain or Thunderstorm
100008,16-Aug,28.8,35.0,Partly cloudy Sky with possibility of light rain or Thunderstorm
100008,17-Aug,28.1,35.1,Partly cloudy Sky with possibility of light rain or Thunderstorm
100008,18-Aug,27.8,35.4,Partly cloudy Sky with possibility of light rain or Thunderstorm
100009,12-Aug,25.5,32.5,Partly cloudy Sky with possibility of light rain or Thunderstorm
100009,13-Aug,26.2,33.6,Partly cloudy Sky with possibility of light rain or Thunderstorm
100009,14-Aug,25.6,31.9,Partly cloudy Sky with possibility of light rain or Thunderstorm
100009,15-Aug,25.8,32.0,Partly cloudy Sky with possibility of light rain or Thunderstorm
100009,16-Aug,25.6,31.1,Partly cloudy Sky with possibility of light rain or Thunderstorm
100009,17-Aug,24.6,32.6,Partly cloudy Sky with possibility of light rain or Thunderstorm
100009,18-Aug,25.6,33.1,Partly cloudy Sky with possibility of light rain or Thunderstorm
42701,12-Aug,24.0,31.0,Partly cloudy sky with possibility of development of thunder lightning
42701,13-Aug,24.0,31.0,Generally cloudy sky with Light rain
42701,14-Aug,23.0,28.0,Generally cloudy sky with moderate rain
42701,15-Aug,23.0,28.0,Generally cloudy sky with moderate rain
42701,16-Aug,23.0,28.0,Generally cloudy sky with Light rain
42701,17-Aug,24.0,29.0,Rain or Thundershowers
42701,18-Aug,24.0,29.0,Rain or Thundershowers
99950,12-Aug,23.0,30.0,Partly cloudy sky with possibility of development of thunder lightning
99950,13-Aug,23.0,30.0,Generally cloudy sky with Light rain
99950,14-Aug,22.0,27.0,Generally cloudy sky with moderate rain
99950,15-Aug,23.0,27.0,Generally cloudy sky with moderate rain
99950,16-Aug,24.0,29.0,Generally cloudy sky with Light rain
99950,17-Aug,26.0,31.0,Rain or Thundershowers
99950,18-Aug,26.0,31.0,Rain or Thundershowers
100010,12-Aug,27.6,35.1,Partly cloudy Sky with possibility of Moderate rain or Thunderstorm
100010,13-Aug,27.6,32.6,Partly cloudy Sky with possibility of light rain or Thunderstorm
100010,14-Aug,27.5,34.6,Partly cloudy Sky with possibility of light rain or Thunderstorm
100010,15-Aug,27.9,33.6,Partly cloudy Sky with possibility of light rain or Thunderstorm
100010,16-Aug,27.6,34.9,Partly cloudy Sky with possibility of light rain or Thunderstorm
100010,17-Aug,28.0,34.5,Partly cloudy Sky with possibility of light rain or Thunderstorm
100010,18-Aug,27.4,34.1,Partly cloudy Sky with possibility of light rain or Thunderstorm
100011,12-Aug,24.6,33.2,Partly cloudy Sky with possibility of light rain or Thunderstorm
100011,13-Aug,25.5,31.9,Partly cloudy Sky with possibility of light rain or Thunderstorm
100011,14-Aug,24.6,30.2,Partly cloudy Sky with possibility of light rain or Thunderstorm
100011,15-Aug,24.0,30.8,Partly cloudy Sky with possibility of Moderate rain or Thunderstorm
100011,16-Aug,25.1,29.2,Partly cloudy Sky with possibility of Moderate rain or Thunderstorm
100011,17-Aug,23.9,32.6,Partly cloudy Sky with possibility of light rain or Thunderstorm
100011,18-Aug,25.1,31.6,Partly cloudy Sky with possibility of Moderate rain or Thunderstorm
100012,12-Aug,25.1,31.9,Sunny Day
100012,13-Aug,24.5,31.9,Sunny Day
100012,14-Aug,24.0,32.1,Sunny Day
100012,15-Aug,23.9,32.5,Sunny Day
100012,16-Aug,24.6,31.9,Sunny Day
100012,17-Aug,24.6,32.8,Sunny Day
100012,18-Aug,24.5,32.1,Sunny Day
88820,12-Aug,21.0,32.0,Generally cloudy sky with Light rain
88820,13-Aug,20.0,32.0,Generally cloudy sky with Light rain
88820,14-Aug,21.0,32.0,Generally cloudy sky with Light rain
88820,15-Aug,21.0,32.0,Generally cloudy sky with Light rain
88820,16-Aug,21.0,32.0,Generally cloudy sky with Light rain
88820,17-Aug,21.0,32.0,Partly cloudy sky with possibility of rain or Thunderstorm
88820,18-Aug,21.0,32.0,Partly cloudy sky with possibility of rain or Thunderstorm
99448,12-Aug,21.0,29.0,Generally cloudy sky with Light rain
99448,13-Aug,21.0,29.0,Generally cloudy sky with Light rain
99448,14-Aug,21.0,29.0,Generally cloudy sky with Light rain
99448,15-Aug,21.0,29.0,Generally cloudy sky with Light rain
99448,16-Aug,21.0,29.0,Generally cloudy sky with Light rain
99448,17-Aug,21.0,29.0,Rain
99448,18-Aug,21.0,29.0,Rain
43205,12-Aug,25.0,30.0,Generally cloudy sky with Light rain
43205,13-Aug,25.0,31.0,Generally cloudy sky with Light rain
43205,14-Aug,25.0,29.0,Generally cloudy sky with Light rain
43205,15-Aug,25.0,29.0,Generally cloudy sky with Light rain
43205,16-Aug,25.0,29.0,Generally cloudy sky with Light rain
43205,17-Aug,25.0,29.0,Rain
43205,18-Aug,25.0,29.0,Rain
43198,12-Aug,20.0,28.0,Generally cloudy sky with Light rain
43198,13-Aug,20.0,28.0,Generally cloudy sky with Light rain
43198,14-Aug,21.0,28.0,Generally cloudy sky with Light rain
43198,15-Aug,21.0,27.0,Generally cloudy sky with Light rain
43198,16-Aug,21.0,27.0,Generally cloudy sky with Light rain
43198,17-Aug,21.0,27.0,Generally cloudy sky with possibility of rain or Thunderstorm
43198,18-Aug,21.0,27.0,Generally cloudy sky with possibility of rain or Thunderstorm
43296,12-Aug,19.0,28.0,Generally cloudy sky with Light rain
43296,13-Aug,19.0,28.0,Generally cloudy sky
43296,14-Aug,19.0,28.0,Generally cloudy sky
43296,15-Aug,19.0,28.0,Generally cloudy sky
43296,16-Aug,19.0,28.0,Generally cloudy sky with Light rain
43296,17-Aug,19.0,28.0,Rain
43296,18-Aug,19.0,28.0,Rain
99962,12-Aug,22.0,31.0,Generally cloudy sky with one or two spells of rain or thundershowers
99962,13-Aug,21.0,31.0,Generally cloudy sky
99962,14-Aug,21.0,30.0,Generally cloudy sky
99962,15-Aug,21.0,29.0,Generally cloudy sky
99962,16-Aug,21.0,29.0,Generally cloudy sky with Light rain
99962,17-Aug,21.0,29.0,Rain
99962,18-Aug,21.0,29.0,Rain
43295,12-Aug,22.0,31.0,Generally cloudy sky with Light rain
43295,13-Aug,22.0,31.0,Generally cloudy sky
43295,14-Aug,21.0,30.0,Generally cloudy sky
43295,15-Aug,20.0,30.0,Generally cloudy sky
43295,16-Aug,20.0,29.0,Generally cloudy sky with Light rain
43295,17-Aug,20.0,29.0,Rain
43295,18-Aug,20.0,29.0,Rain
99963,12-Aug,21.0,28.0,Generally cloudy sky with Light rain
99963,13-Aug,21.0,28.0,Generally cloudy sky with Light rain
99963,14-Aug,21.0,28.0,Generally cloudy sky with Light rain
99963,15-Aug,21.0,28.0,Generally cloudy sky with Light rain
99963,16-Aug,21.0,28.0,Generally cloudy sky with Light rain
99963,17-Aug,21.0,28.0,Partly cloudy sky with possibility of rain or Thunderstorm
99963,18-Aug,21.0,28.0,Partly cloudy sky with possibility of rain or Thunderstorm
43125,12-Aug,23.0,31.0,Partly cloudy sky
43125,13-Aug,23.0,30.0,Partly cloudy sky
43125,14-Aug,22.0,29.0,Partly cloudy sky
43125,15-Aug,22.0,29.0,Partly cloudy sky
43125,16-Aug,21.0,29.0,Partly cloudy sky
43125,17-Aug,21.0,29.0,Rain
43125,18-Aug,21.0,29.0,Rain
43233,12-Aug,22.0,30.0,Partly cloudy sky
43233,13-Aug,22.0,30.0,Partly cloudy sky
43233,14-Aug,22.0,29.0,Partly cloudy sky
43233,15-Aug,22.0,29.0,Partly cloudy sky
43233,16-Aug,22.0,29.0,Partly cloudy sky
43233,17-Aug,22.0,29.0,Partly cloudy sky
43233,18-Aug,22.0,29.0,Partly cloudy sky
43200,12-Aug,20.0,31.0,Generally cloudy sky with Light rain
43200,13-Aug,20.0,31.0,Generally cloudy sky with Light rain
43200,14-Aug,20.0,30.0,Generally cloudy sky with Light rain
43200,15-Aug,21.0,30.0,Generally cloudy sky with Light rain
43200,16-Aug,21.0,29.0,Generally cloudy sky with Light rain
43200,17-Aug,21.0,28.0,Partly cloudy sky with possibility of rain or Thunderstorm
43200,18-Aug,21.0,28.0,Partly cloudy sky with possibility of rain or Thunderstorm
43201,12-Aug,20.0,31.0,Generally cloudy sky with Light rain
43201,13-Aug,20.0,31.0,Generally cloudy sky with Light rain
43201,14-Aug,21.0,30.0,Generally cloudy sky with Light rain
43201,15-Aug,21.0,30.0,Generally cloudy sky with Light rain
43201,16-Aug,21.0,29.0,Generally cloudy sky with Light rain
43201,17-Aug,21.0,28.0,Partly cloudy sky with possibility of rain or Thunderstorm
43201,18-Aug,21.0,28.0,Partly cloudy sky with possibility of rain or Thunderstorm
88821,12-Aug,25.0,30.0,Generally cloudy sky with Light rain
88821,13-Aug,25.0,30.0,Generally cloudy sky with Light rain
88821,14-Aug,25.0,30.0,Generally cloudy sky with Light rain
88821,15-Aug,25.0,30.0,Generally cloudy sky with Light rain
88821,16-Aug,25.0,30.0,Generally cloudy sky with Light rain
88821,17-Aug,25.0,30.0,Rain
88821,18-Aug,25.0,30.0,Rain
43263,12-Aug,17.0,27.0,Generally cloudy sky with Light rain
43263,13-Aug,17.0,27.0,Generally cloudy sky with Light rain
43263,14-Aug,17.0,27.0,Generally cloudy sky with Light rain
43263,15-Aug,17.0,27.0,Generally cloudy sky with Light rain
43263,16-Aug,17.0,27.0,Generally cloudy sky with Light Rain or Drizzle
43263,17-Aug,17.0,27.0,Partly cloudy sky with possibility of rain or Thunderstorm
43263,18-Aug,17.0,27.0,Partly cloudy sky with possibility of rain or Thunderstorm
43226,12-Aug,23.0,30.0,Generally cloudy sky with Light rain
43226,13-Aug,24.0,30.0,Generally cloudy sky with Light rain
43226,14-Aug,24.0,29.0,Generally cloudy sky with Light rain
43226,15-Aug,24.0,29.0,Generally cloudy sky with Light rain
43226,16-Aug,24.0,29.0,Generally cloudy sky with Light rain
43226,17-Aug,24.0,29.0,Partly cloudy sky with possibility of rain or Thunderstorm
43226,18-Aug,24.0,29.0,Partly cloudy sky with possibility of rain or Thunderstorm
43121,12-Aug,25.0,34.0,Partly cloudy sky
43121,13-Aug,24.0,33.0,Partly cloudy sky
43121,14-Aug,23.0,33.0,Partly cloudy sky
43121,15-Aug,23.0,32.0,Partly cloudy sky
43121,16-Aug,23.0,32.0,Generally cloudy sky with Light rain
43121,17-Aug,23.0,32.0,Partly cloudy sky with possibility of rain or Thunderstorm
43121,18-Aug,23.0,32.0,Partly cloudy sky with possibility of rain or Thunderstorm
43225,12-Aug,25.0,33.0,Generally cloudy sky with Light rain
43225,13-Aug,25.0,32.0,Generally cloudy sky with Light rain
43225,14-Aug,25.0,31.0,Generally cloudy sky with Light rain
43225,15-Aug,25.0,30.0,Generally cloudy sky with Light rain
43225,16-Aug,25.0,30.0,Generally cloudy sky with Light rain
43225,17-Aug,25.0,30.0,Partly cloudy sky with possibility of rain or Thunderstorm
43225,18-Aug,25.0,30.0,Partly cloudy sky with possibility of rain or Thunderstorm
43287,12-Aug,19.0,26.0,Generally cloudy sky with Light rain
43287,13-Aug,20.0,26.0,Generally cloudy sky with Light rain
43287,14-Aug,20.0,26.0,Generally cloudy sky with Light rain
43287,15-Aug,20.0,26.0,Generally cloudy sky with Light rain
43287,16-Aug,20.0,26.0,Generally cloudy sky with Light rain
43287,17-Aug,20.0,26.0,Generally cloudy sky with possibility of rain or Thunderstorm
43287,18-Aug,20.0,26.0,Generally cloudy sky with possibility of rain or Thunderstorm
